billing_id,Customer_Id,billing_date,due_date,payment_date,bill_amount
TEL-1010222,SDMNVHVEKQ,6/5/2022,6/30/2022,7/15/2022,105
TEL-1010302,SDMNVHVEKQ,5/12/2022,6/6/2022,6/20/2022,286
TEL-1010687,SDMNVHVEKQ,11/18/2022,12/13/2022,11/30/2022,147
TEL-1002702,R2413SRA7R,5/31/2022,6/25/2022,6/15/2022,159
TEL-1008731,R2413SRA7R,10/18/2022,11/12/2022,11/19/2022,290
TEL-1009435,R2413SRA7R,7/22/2021,8/16/2021,9/8/2021,192
TEL-1002703,NVLWDILH0T,11/17/2022,12/12/2022,12/5/2022,77
TEL-1014542,NVLWDILH0T,8/27/2022,9/21/2022,10/6/2022,78
TEL-1002706,G0TK1C5513,9/29/2022,10/24/2022,11/9/2022,389
TEL-1010365,G0TK1C5513,10/18/2022,11/12/2022,11/17/2022,325
TEL-1002709,2BHL1TNAU4,3/5/2021,3/30/2021,3/27/2021,208
TEL-1002710,6YGAAAFU08,2/5/2022,3/2/2022,3/7/2022,54
TEL-1002919,6YGAAAFU08,12/26/2022,1/20/2023,1/17/2023,272
TEL-1005943,6YGAAAFU08,7/26/2021,8/20/2021,9/4/2021,132
TEL-1007393,6YGAAAFU08,10/13/2021,11/7/2021,11/9/2021,208
TEL-1008398,6YGAAAFU08,9/15/2022,10/10/2022,10/21/2022,104
TEL-1002711,U75JMLJ8L7,11/30/2022,12/25/2022,12/20/2022,76
TEL-1006320,U75JMLJ8L7,11/4/2022,11/29/2022,11/27/2022,150
TEL-1012267,U75JMLJ8L7,2/12/2021,3/9/2021,3/27/2021,263
TEL-1002714,9X6IT86SQ7,12/7/2022,1/1/2023,12/8/2022,525
TEL-1006735,9X6IT86SQ7,1/30/2021,2/24/2021,2/21/2021,615
TEL-1002715,QPWJM69D4E,7/31/2021,8/25/2021,9/5/2021,288
TEL-1006153,QPWJM69D4E,12/27/2021,1/21/2022,1/14/2022,224
TEL-1007026,QPWJM69D4E,5/16/2021,6/10/2021,7/1/2021,101
TEL-1011010,QPWJM69D4E,11/13/2022,12/8/2022,12/19/2022,211
TEL-1011732,QPWJM69D4E,9/13/2022,10/8/2022,9/29/2022,31
TEL-1002716,B5NFHA030O,1/7/2021,2/1/2021,2/8/2021,98
TEL-1002717,6NU5CMAJLF,4/7/2022,5/2/2022,4/7/2022,99
TEL-1008226,6NU5CMAJLF,11/23/2022,12/18/2022,11/25/2022,37
TEL-1010073,6NU5CMAJLF,1/5/2022,1/30/2022,1/11/2022,121
TEL-1010839,6NU5CMAJLF,8/31/2021,9/25/2021,9/25/2021,105
TEL-1002718,SBS5Q0TZYR,11/3/2021,11/28/2021,12/12/2021,600
TEL-1010232,SBS5Q0TZYR,1/16/2022,2/10/2022,2/20/2022,716
TEL-1002720,T5SVSUQ1L6,1/23/2021,2/17/2021,3/5/2021,76
TEL-1002722,AB4ANZ6G75,6/27/2021,7/22/2021,7/24/2021,289
TEL-1008676,AB4ANZ6G75,2/19/2021,3/16/2021,3/18/2021,198
TEL-1002726,I9QM4D7VER,1/28/2022,2/22/2022,3/1/2022,26
TEL-1011097,I9QM4D7VER,11/30/2022,12/25/2022,12/31/2022,58
TEL-1002728,4XA3ZKX4H7,8/10/2022,9/4/2022,9/17/2022,422
TEL-1003895,4XA3ZKX4H7,3/16/2022,4/10/2022,3/30/2022,464
TEL-1007877,4XA3ZKX4H7,1/3/2021,1/28/2021,2/12/2021,311
TEL-1010955,4XA3ZKX4H7,4/10/2021,5/5/2021,4/20/2021,368
TEL-1012578,4XA3ZKX4H7,3/13/2021,4/7/2021,3/29/2021,279
TEL-1002729,8GNW89FED4,6/18/2022,7/13/2022,7/31/2022,130
TEL-1005620,8GNW89FED4,6/22/2022,7/17/2022,7/10/2022,279
TEL-1005655,8GNW89FED4,4/3/2021,4/28/2021,5/22/2021,140
TEL-1002730,DZNNHDEV1B,5/24/2022,6/18/2022,5/29/2022,219
TEL-1008296,DZNNHDEV1B,8/21/2021,9/15/2021,9/18/2021,176
TEL-1012124,DZNNHDEV1B,6/8/2022,7/3/2022,7/26/2022,160
TEL-1002732,7WVKLU2F59,2/7/2021,3/4/2021,2/27/2021,107
TEL-1009086,7WVKLU2F59,4/10/2022,5/5/2022,4/23/2022,248
TEL-1010594,7WVKLU2F59,8/20/2021,9/14/2021,9/16/2021,24
TEL-1002733,J6Z1QSY1EN,11/14/2022,12/9/2022,12/16/2022,281
TEL-1004104,J6Z1QSY1EN,3/5/2022,3/30/2022,4/2/2022,148
TEL-1005373,J6Z1QSY1EN,7/14/2021,8/8/2021,7/29/2021,267
TEL-1011329,J6Z1QSY1EN,2/8/2021,3/5/2021,2/12/2021,226
TEL-1002735,PZCHR9E3KQ,8/4/2022,8/29/2022,8/12/2022,199
TEL-1005404,PZCHR9E3KQ,12/1/2022,12/26/2022,1/16/2023,31
TEL-1010223,PZCHR9E3KQ,7/31/2022,8/25/2022,9/16/2022,19
TEL-1011138,PZCHR9E3KQ,6/13/2022,7/8/2022,7/17/2022,134
TEL-1012465,PZCHR9E3KQ,9/7/2022,10/2/2022,10/14/2022,86
TEL-1002736,FOL8JZCS7A,1/2/2021,1/27/2021,1/24/2021,477
TEL-1002737,RUNDDTYT51,9/25/2021,10/20/2021,11/4/2021,40
TEL-1014273,RUNDDTYT51,9/5/2021,9/30/2021,10/9/2021,122
TEL-1014452,RUNDDTYT51,8/24/2021,9/18/2021,9/2/2021,278
TEL-1014614,RUNDDTYT51,4/19/2021,5/14/2021,5/31/2021,17
TEL-1002738,WR8RG7HFEQ,4/24/2022,5/19/2022,6/4/2022,163
TEL-1004729,WR8RG7HFEQ,9/9/2022,10/4/2022,10/24/2022,14
TEL-1002739,Z9GTGY8H0F,9/15/2021,10/10/2021,10/14/2021,248
TEL-1008044,Z9GTGY8H0F,1/29/2022,2/23/2022,3/16/2022,29
TEL-1012527,Z9GTGY8H0F,2/1/2021,2/26/2021,2/7/2021,286
TEL-1002743,KJRNUDRYSV,10/20/2021,11/14/2021,10/25/2021,498
TEL-1002744,VWOY0N0XUX,5/1/2022,5/26/2022,6/13/2022,123
TEL-1004209,VWOY0N0XUX,1/28/2021,2/22/2021,1/28/2021,255
TEL-1002745,UHFPN8ZQKQ,1/31/2022,2/25/2022,2/14/2022,49
TEL-1003733,UHFPN8ZQKQ,9/23/2021,10/18/2021,10/18/2021,208
TEL-1004092,UHFPN8ZQKQ,10/26/2022,11/20/2022,11/18/2022,235
TEL-1007005,UHFPN8ZQKQ,11/2/2021,11/27/2021,11/3/2021,34
TEL-1002746,2A2Q484759,4/5/2022,4/30/2022,4/26/2022,12
TEL-1005443,2A2Q484759,5/5/2021,5/30/2021,6/1/2021,277
TEL-1006289,2A2Q484759,8/23/2022,9/17/2022,9/22/2022,102
TEL-1008318,2A2Q484759,12/25/2021,1/19/2022,12/31/2021,158
TEL-1011085,2A2Q484759,3/7/2022,4/1/2022,3/11/2022,233
TEL-1002749,6D3LD0VYPI,4/23/2021,5/18/2021,6/3/2021,366
TEL-1006568,6D3LD0VYPI,1/2/2022,1/27/2022,1/18/2022,442
TEL-1012233,6D3LD0VYPI,2/10/2021,3/7/2021,3/15/2021,433
TEL-1013260,6D3LD0VYPI,3/30/2022,4/24/2022,4/30/2022,476
TEL-1014625,6D3LD0VYPI,12/9/2021,1/3/2022,1/10/2022,291
TEL-1002750,QN97DI0X7F,10/8/2021,11/2/2021,11/12/2021,150
TEL-1007274,QN97DI0X7F,4/7/2022,5/2/2022,5/2/2022,279
TEL-1007922,QN97DI0X7F,11/29/2022,12/24/2022,1/9/2023,108
TEL-1010836,QN97DI0X7F,1/20/2022,2/14/2022,2/8/2022,70
TEL-1013635,QN97DI0X7F,11/23/2022,12/18/2022,12/8/2022,52
TEL-1002751,2A3UFNL4IY,9/24/2022,10/19/2022,10/16/2022,86
TEL-1011630,2A3UFNL4IY,1/17/2021,2/11/2021,1/26/2021,121
TEL-1002753,JTJGYY3G1V,8/6/2022,8/31/2022,8/14/2022,15
TEL-1003294,JTJGYY3G1V,8/29/2022,9/23/2022,10/7/2022,42
TEL-1002757,VBIIFBVSUO,5/13/2021,6/7/2021,5/16/2021,248
TEL-1006389,VBIIFBVSUO,10/1/2021,10/26/2021,10/11/2021,259
TEL-1002758,GH1S7R2AAA,5/25/2021,6/19/2021,5/29/2021,186
TEL-1005101,GH1S7R2AAA,6/25/2022,7/20/2022,7/22/2022,224
TEL-1010524,GH1S7R2AAA,12/1/2022,12/26/2022,12/20/2022,62
TEL-1011580,GH1S7R2AAA,12/14/2022,1/8/2023,12/16/2022,238
TEL-1002759,OAKTKZNP37,10/22/2021,11/16/2021,11/24/2021,60
TEL-1002888,OAKTKZNP37,7/3/2021,7/28/2021,7/24/2021,50
TEL-1002760,86O08YK561,10/9/2021,11/3/2021,10/16/2021,287
TEL-1002761,MBQAVM5U95,3/27/2021,4/21/2021,4/1/2021,60
TEL-1014544,MBQAVM5U95,10/16/2021,11/10/2021,10/30/2021,263
TEL-1002762,YEOYMPBE87,5/4/2022,5/29/2022,5/26/2022,249
TEL-1007140,YEOYMPBE87,2/27/2021,3/24/2021,3/19/2021,123
TEL-1009422,YEOYMPBE87,8/30/2021,9/24/2021,9/20/2021,21
TEL-1013165,YEOYMPBE87,10/19/2022,11/13/2022,11/9/2022,31
TEL-1002763,IE7TZ0J1Y5,6/26/2022,7/21/2022,8/9/2022,279
TEL-1010612,IE7TZ0J1Y5,9/16/2021,10/11/2021,10/22/2021,75
TEL-1002765,00RTE5WMAY,9/9/2021,10/4/2021,9/29/2021,100
TEL-1011701,00RTE5WMAY,9/13/2022,10/8/2022,10/29/2022,241
TEL-1002767,IDI8CASYQU,10/31/2022,11/25/2022,11/8/2022,66
TEL-1011488,IDI8CASYQU,10/29/2022,11/23/2022,11/21/2022,177
TEL-1002768,V2VQC3019Q,8/5/2021,8/30/2021,8/28/2021,175
TEL-1002827,V2VQC3019Q,3/27/2021,4/21/2021,5/11/2021,88
TEL-1004180,V2VQC3019Q,7/12/2021,8/6/2021,8/5/2021,139
TEL-1007727,V2VQC3019Q,12/27/2022,1/21/2023,2/1/2023,18
TEL-1002769,Q5KB45PXOL,10/5/2021,10/30/2021,10/14/2021,81
TEL-1008314,Q5KB45PXOL,10/23/2021,11/17/2021,12/11/2021,20
TEL-1002770,TM8VVVUQ6W,5/10/2022,6/4/2022,5/13/2022,18
TEL-1008833,TM8VVVUQ6W,8/21/2022,9/15/2022,9/6/2022,185
TEL-1002771,V69TMEZ3H1,4/11/2022,5/6/2022,5/7/2022,254
TEL-1009096,V69TMEZ3H1,5/11/2021,6/5/2021,5/17/2021,297
TEL-1002772,MQ7E3GA2FK,6/17/2021,7/12/2021,7/27/2021,151
TEL-1002773,3MZIWZH7JW,12/5/2021,12/30/2021,12/24/2021,174
TEL-1012062,3MZIWZH7JW,9/19/2022,10/14/2022,10/29/2022,110
TEL-1014749,3MZIWZH7JW,12/21/2021,1/15/2022,1/11/2022,108
TEL-1002776,EJN3UU3NA4,12/6/2021,12/31/2021,1/4/2022,179
TEL-1004739,EJN3UU3NA4,12/25/2021,1/19/2022,1/19/2022,270
TEL-1013239,EJN3UU3NA4,9/4/2021,9/29/2021,10/2/2021,246
TEL-1002777,8XUEH92WBC,6/28/2021,7/23/2021,8/5/2021,35
TEL-1013036,8XUEH92WBC,6/24/2022,7/19/2022,7/8/2022,197
TEL-1002778,8PTGGXMKKM,7/15/2021,8/9/2021,9/2/2021,284
TEL-1006148,8PTGGXMKKM,5/13/2022,6/7/2022,6/6/2022,130
TEL-1002779,BECSYU5FXC,3/12/2022,4/6/2022,4/17/2022,288
TEL-1013007,BECSYU5FXC,9/25/2022,10/20/2022,10/26/2022,21
TEL-1002780,ZQMT4BR3J9,4/7/2022,5/2/2022,5/25/2022,19
TEL-1002978,ZQMT4BR3J9,8/7/2022,9/1/2022,9/4/2022,184
TEL-1007586,ZQMT4BR3J9,11/23/2021,12/18/2021,1/10/2022,117
TEL-1008138,ZQMT4BR3J9,8/19/2021,9/13/2021,9/13/2021,190
TEL-1014732,ZQMT4BR3J9,5/28/2021,6/22/2021,5/29/2021,254
TEL-1002782,6YK7CDLWUJ,12/13/2022,1/7/2023,12/19/2022,270
TEL-1014487,6YK7CDLWUJ,2/14/2022,3/11/2022,3/29/2022,51
TEL-1002786,FY6R339FU8,11/30/2021,12/25/2021,11/30/2021,151
TEL-1006650,FY6R339FU8,2/10/2022,3/7/2022,3/5/2022,252
TEL-1002787,BFAF2NRP5S,1/22/2022,2/16/2022,2/13/2022,29
TEL-1008057,BFAF2NRP5S,7/4/2021,7/29/2021,8/10/2021,45
TEL-1012066,BFAF2NRP5S,4/12/2022,5/7/2022,5/10/2022,135
TEL-1012936,BFAF2NRP5S,11/5/2021,11/30/2021,12/1/2021,98
TEL-1002789,4JN327IL0S,8/31/2022,9/25/2022,9/17/2022,40
TEL-1005291,4JN327IL0S,1/23/2022,2/17/2022,2/1/2022,110
TEL-1007182,4JN327IL0S,11/12/2022,12/7/2022,12/24/2022,84
TEL-1002790,LOS974I34G,9/21/2021,10/16/2021,11/8/2021,213
TEL-1004868,LOS974I34G,4/28/2021,5/23/2021,4/30/2021,124
TEL-1005287,LOS974I34G,12/8/2022,1/2/2023,1/22/2023,136
TEL-1008012,LOS974I34G,1/8/2022,2/2/2022,1/29/2022,106
TEL-1014189,LOS974I34G,4/6/2022,5/1/2022,4/25/2022,173
TEL-1002792,YY4QPU6DA1,2/7/2021,3/4/2021,3/14/2021,72
TEL-1011819,YY4QPU6DA1,7/15/2021,8/9/2021,7/17/2021,193
TEL-1013547,YY4QPU6DA1,5/23/2022,6/17/2022,6/20/2022,206
TEL-1002793,9RDQN8ND5C,6/16/2022,7/11/2022,7/12/2022,191
TEL-1003339,9RDQN8ND5C,5/4/2021,5/29/2021,6/16/2021,289
TEL-1005820,9RDQN8ND5C,12/24/2022,1/18/2023,1/24/2023,245
TEL-1009412,9RDQN8ND5C,2/12/2021,3/9/2021,2/15/2021,121
TEL-1012680,9RDQN8ND5C,8/22/2022,9/16/2022,9/9/2022,278
TEL-1002795,78XFYZXQZF,2/5/2022,3/2/2022,3/20/2022,206
TEL-1003919,78XFYZXQZF,7/21/2021,8/15/2021,8/11/2021,61
TEL-1008639,78XFYZXQZF,5/27/2022,6/21/2022,6/2/2022,39
TEL-1012420,78XFYZXQZF,1/26/2021,2/20/2021,2/8/2021,85
TEL-1014012,78XFYZXQZF,10/21/2021,11/15/2021,10/27/2021,121
TEL-1002796,P1JNYS2KS7,11/4/2022,11/29/2022,12/11/2022,54
TEL-1003031,P1JNYS2KS7,5/15/2022,6/9/2022,6/14/2022,66
TEL-1005209,P1JNYS2KS7,11/24/2022,12/19/2022,12/3/2022,70
TEL-1006490,P1JNYS2KS7,4/11/2021,5/6/2021,5/7/2021,280
TEL-1002797,3L4TR2B6D9,4/4/2021,4/29/2021,5/10/2021,26
TEL-1011356,3L4TR2B6D9,10/11/2021,11/5/2021,10/14/2021,200
TEL-1012772,3L4TR2B6D9,11/20/2021,12/15/2021,11/24/2021,194
TEL-1002798,RN8OERKFSW,7/7/2021,8/1/2021,8/19/2021,260
TEL-1002799,W4B4OBWG16,4/12/2022,5/7/2022,4/15/2022,383
TEL-1003987,W4B4OBWG16,6/12/2022,7/7/2022,7/16/2022,439
TEL-1002800,0DQOVA3AUK,2/12/2022,3/9/2022,4/1/2022,274
TEL-1009326,0DQOVA3AUK,12/27/2022,1/21/2023,1/20/2023,52
TEL-1012294,0DQOVA3AUK,7/4/2021,7/29/2021,8/3/2021,262
TEL-1013439,0DQOVA3AUK,12/20/2022,1/14/2023,12/26/2022,35
TEL-1002801,JHYFFJQOUL,11/2/2021,11/27/2021,12/3/2021,203
TEL-1003905,JHYFFJQOUL,11/29/2021,12/24/2021,12/3/2021,142
TEL-1013270,JHYFFJQOUL,3/15/2021,4/9/2021,3/24/2021,226
TEL-1002803,TH6IZTYCW2,4/17/2022,5/12/2022,4/19/2022,57
TEL-1004207,TH6IZTYCW2,4/28/2022,5/23/2022,4/28/2022,68
TEL-1010329,TH6IZTYCW2,9/30/2021,10/25/2021,11/9/2021,253
TEL-1002804,RHI4O48MJL,8/26/2021,9/20/2021,9/22/2021,174
TEL-1006842,RHI4O48MJL,10/31/2022,11/25/2022,12/2/2022,28
TEL-1010198,RHI4O48MJL,8/8/2021,9/2/2021,9/2/2021,172
TEL-1012437,RHI4O48MJL,12/8/2021,1/2/2022,12/26/2021,114
TEL-1013580,RHI4O48MJL,5/28/2021,6/22/2021,7/7/2021,298
TEL-1002807,FHMP8CJB0T,6/15/2022,7/10/2022,7/12/2022,209
TEL-1003421,FHMP8CJB0T,1/9/2022,2/3/2022,2/9/2022,89
TEL-1003951,FHMP8CJB0T,10/22/2021,11/16/2021,12/9/2021,159
TEL-1006814,FHMP8CJB0T,10/4/2021,10/29/2021,11/14/2021,143
TEL-1010856,FHMP8CJB0T,1/1/2022,1/26/2022,2/3/2022,172
TEL-1002810,P60ZOCVYB4,5/21/2021,6/15/2021,5/28/2021,580
TEL-1003592,P60ZOCVYB4,8/14/2021,9/8/2021,9/4/2021,894
TEL-1010731,P60ZOCVYB4,8/13/2021,9/7/2021,8/27/2021,478
TEL-1010928,P60ZOCVYB4,10/24/2022,11/18/2022,10/31/2022,777
TEL-1011481,P60ZOCVYB4,5/19/2022,6/13/2022,5/31/2022,739
TEL-1013584,P60ZOCVYB4,4/17/2022,5/12/2022,5/15/2022,582
TEL-1002812,Q0OHWZ03FL,6/9/2022,7/4/2022,7/2/2022,284
TEL-1006782,Q0OHWZ03FL,7/8/2022,8/2/2022,7/24/2022,77
TEL-1007534,Q0OHWZ03FL,12/31/2021,1/25/2022,2/3/2022,240
TEL-1007667,Q0OHWZ03FL,11/26/2022,12/21/2022,1/2/2023,23
TEL-1010261,Q0OHWZ03FL,1/4/2022,1/29/2022,2/18/2022,98
TEL-1002814,06HWBI4NIA,5/26/2022,6/20/2022,6/23/2022,207
TEL-1014128,06HWBI4NIA,11/30/2022,12/25/2022,12/5/2022,141
TEL-1002815,65YH4SRFHV,6/28/2022,7/23/2022,7/2/2022,172
TEL-1008925,65YH4SRFHV,10/2/2021,10/27/2021,11/20/2021,236
TEL-1002818,F7VXIZI7A5,3/7/2021,4/1/2021,4/13/2021,48
TEL-1002819,8FOXQPDTKT,6/4/2021,6/29/2021,7/2/2021,178
TEL-1005298,8FOXQPDTKT,9/17/2022,10/12/2022,9/22/2022,206
TEL-1010513,8FOXQPDTKT,12/18/2021,1/12/2022,1/28/2022,64
TEL-1002821,CXM0UIOZWT,6/15/2021,7/10/2021,7/16/2021,123
TEL-1003184,CXM0UIOZWT,4/21/2022,5/16/2022,5/3/2022,43
TEL-1003977,CXM0UIOZWT,11/24/2021,12/19/2021,12/19/2021,105
TEL-1005493,CXM0UIOZWT,11/10/2021,12/5/2021,12/18/2021,39
TEL-1013692,CXM0UIOZWT,7/31/2022,8/25/2022,7/31/2022,67
TEL-1014648,CXM0UIOZWT,12/19/2021,1/13/2022,12/26/2021,145
TEL-1002822,GMZCY2KEXI,12/21/2022,1/15/2023,1/16/2023,172
TEL-1011384,GMZCY2KEXI,1/2/2022,1/27/2022,2/20/2022,215
TEL-1012236,GMZCY2KEXI,11/27/2021,12/22/2021,12/24/2021,282
TEL-1002829,1ZRNTICJVU,8/12/2021,9/6/2021,9/30/2021,56
TEL-1005501,1ZRNTICJVU,9/14/2022,10/9/2022,10/7/2022,60
TEL-1009737,1ZRNTICJVU,4/14/2022,5/9/2022,4/27/2022,217
TEL-1002830,0YWPQFO76W,3/22/2022,4/16/2022,5/3/2022,221
TEL-1006503,0YWPQFO76W,9/1/2022,9/26/2022,10/18/2022,121
TEL-1007879,0YWPQFO76W,3/19/2022,4/13/2022,4/8/2022,17
TEL-1012220,0YWPQFO76W,11/16/2022,12/11/2022,1/4/2023,264
TEL-1002831,6GQC4HXLJA,1/4/2022,1/29/2022,1/23/2022,13
TEL-1008031,6GQC4HXLJA,11/29/2021,12/24/2021,12/24/2021,214
TEL-1014752,6GQC4HXLJA,8/10/2022,9/4/2022,8/28/2022,267
TEL-1002834,SA67MAD6ZC,6/15/2021,7/10/2021,7/27/2021,397
TEL-1005187,SA67MAD6ZC,3/1/2022,3/26/2022,3/1/2022,456
TEL-1002837,RZCM6K3NZL,11/29/2021,12/24/2021,1/13/2022,232
TEL-1002965,RZCM6K3NZL,1/28/2022,2/22/2022,2/28/2022,279
TEL-1006696,RZCM6K3NZL,4/10/2022,5/5/2022,4/14/2022,16
TEL-1011935,RZCM6K3NZL,10/11/2022,11/5/2022,10/20/2022,222
TEL-1002840,IW8DPNUKR1,5/31/2021,6/25/2021,7/10/2021,102
TEL-1003686,IW8DPNUKR1,1/31/2022,2/25/2022,2/13/2022,21
TEL-1007759,IW8DPNUKR1,7/5/2022,7/30/2022,7/7/2022,17
TEL-1011853,IW8DPNUKR1,7/17/2022,8/11/2022,8/5/2022,174
TEL-1002841,WKC0U3J2YK,11/1/2021,11/26/2021,11/14/2021,238
TEL-1004502,WKC0U3J2YK,1/15/2022,2/9/2022,2/15/2022,147
TEL-1011948,WKC0U3J2YK,8/5/2021,8/30/2021,8/14/2021,186
TEL-1002848,KUVU0D4VEV,1/15/2022,2/9/2022,1/21/2022,48
TEL-1009184,KUVU0D4VEV,9/18/2022,10/13/2022,10/14/2022,278
TEL-1010639,KUVU0D4VEV,8/31/2022,9/25/2022,10/9/2022,183
TEL-1002849,P1LAWOF75L,3/1/2022,3/26/2022,3/20/2022,196
TEL-1002852,5QOF5LMSSU,7/5/2021,7/30/2021,8/14/2021,62
TEL-1003198,5QOF5LMSSU,11/14/2022,12/9/2022,12/17/2022,277
TEL-1007592,5QOF5LMSSU,1/8/2021,2/2/2021,2/4/2021,48
TEL-1002854,V6YT1XXYVO,1/4/2022,1/29/2022,2/4/2022,240
TEL-1010331,V6YT1XXYVO,3/17/2022,4/11/2022,3/24/2022,59
TEL-1010963,V6YT1XXYVO,7/28/2022,8/22/2022,8/29/2022,108
TEL-1011267,V6YT1XXYVO,2/22/2022,3/19/2022,3/21/2022,127
TEL-1013258,V6YT1XXYVO,5/26/2022,6/20/2022,6/23/2022,233
TEL-1014310,V6YT1XXYVO,8/4/2021,8/29/2021,9/5/2021,129
TEL-1014859,V6YT1XXYVO,7/19/2021,8/13/2021,8/24/2021,268
TEL-1002855,TW1MTKMT61,1/3/2021,1/28/2021,2/13/2021,267
TEL-1011912,TW1MTKMT61,5/3/2022,5/28/2022,5/3/2022,364
TEL-1002856,6DTAG8UD8Y,4/11/2022,5/6/2022,5/27/2022,296
TEL-1005726,6DTAG8UD8Y,6/4/2021,6/29/2021,6/19/2021,223
TEL-1006227,6DTAG8UD8Y,10/28/2021,11/22/2021,11/21/2021,55
TEL-1010847,6DTAG8UD8Y,8/18/2022,9/12/2022,9/28/2022,271
TEL-1002857,QT7GQM8Q53,12/13/2021,1/7/2022,1/23/2022,80
TEL-1002858,YRWFLL1FEB,5/7/2021,6/1/2021,6/18/2021,440
TEL-1006846,YRWFLL1FEB,8/3/2022,8/28/2022,8/14/2022,315
TEL-1002859,OVIKS8XY5S,7/2/2021,7/27/2021,8/6/2021,253
TEL-1003191,OVIKS8XY5S,5/15/2022,6/9/2022,6/11/2022,167
TEL-1003772,OVIKS8XY5S,10/28/2021,11/22/2021,10/28/2021,51
TEL-1003922,OVIKS8XY5S,5/10/2021,6/4/2021,5/26/2021,62
TEL-1004984,OVIKS8XY5S,1/14/2021,2/8/2021,2/3/2021,102
TEL-1010509,OVIKS8XY5S,1/20/2022,2/14/2022,2/24/2022,162
TEL-1010924,OVIKS8XY5S,11/5/2022,11/30/2022,12/14/2022,24
TEL-1013457,OVIKS8XY5S,5/29/2022,6/23/2022,6/19/2022,266
TEL-1002860,DV8K0ESMA6,9/4/2022,9/29/2022,9/12/2022,26
TEL-1004473,DV8K0ESMA6,3/6/2021,3/31/2021,3/27/2021,161
TEL-1002864,HYKVKOCWOI,2/9/2021,3/6/2021,2/25/2021,243
TEL-1003050,HYKVKOCWOI,9/22/2021,10/17/2021,10/12/2021,63
TEL-1013010,HYKVKOCWOI,9/12/2022,10/7/2022,10/8/2022,61
TEL-1002865,LO0B3C4WHR,9/12/2022,10/7/2022,10/31/2022,271
TEL-1002867,CV75JIFEZT,10/14/2021,11/8/2021,12/1/2021,369
TEL-1002868,T7MCK1CBOQ,4/26/2021,5/21/2021,6/10/2021,162
TEL-1003489,T7MCK1CBOQ,8/25/2022,9/19/2022,9/9/2022,165
TEL-1003860,T7MCK1CBOQ,1/15/2022,2/9/2022,1/17/2022,185
TEL-1012902,T7MCK1CBOQ,10/28/2022,11/22/2022,11/6/2022,115
TEL-1002870,SCMSKPR5V5,5/19/2022,6/13/2022,5/30/2022,65
TEL-1003154,SCMSKPR5V5,11/15/2021,12/10/2021,11/22/2021,84
TEL-1002871,3N492VJ95K,2/9/2021,3/6/2021,3/17/2021,141
TEL-1010057,3N492VJ95K,4/23/2022,5/18/2022,4/29/2022,169
TEL-1010357,3N492VJ95K,10/28/2022,11/22/2022,11/3/2022,102
TEL-1013263,3N492VJ95K,4/4/2022,4/29/2022,4/7/2022,95
TEL-1002873,F3A2LC6CD1,2/5/2021,3/2/2021,3/20/2021,76
TEL-1002874,Z2U6SFB69A,1/29/2021,2/23/2021,3/11/2021,248
TEL-1005586,Z2U6SFB69A,7/29/2021,8/23/2021,8/31/2021,229
TEL-1007242,Z2U6SFB69A,12/23/2022,1/17/2023,12/27/2022,109
TEL-1010452,Z2U6SFB69A,3/25/2021,4/19/2021,4/29/2021,140
TEL-1010990,Z2U6SFB69A,8/20/2022,9/14/2022,9/13/2022,115
TEL-1012967,Z2U6SFB69A,7/29/2022,8/23/2022,8/15/2022,96
TEL-1014702,Z2U6SFB69A,5/28/2022,6/22/2022,6/12/2022,87
TEL-1002875,LSOYDNC1A8,7/26/2021,8/20/2021,9/3/2021,137
TEL-1002877,8P9XS02NHR,11/15/2021,12/10/2021,11/17/2021,76
TEL-1005081,8P9XS02NHR,3/26/2022,4/20/2022,3/27/2022,12
TEL-1011808,8P9XS02NHR,3/6/2021,3/31/2021,3/18/2021,104
TEL-1012033,8P9XS02NHR,10/10/2021,11/4/2021,11/28/2021,282
TEL-1002878,GJ710D6JXO,6/14/2022,7/9/2022,6/22/2022,101
TEL-1003270,GJ710D6JXO,6/4/2022,6/29/2022,6/25/2022,225
TEL-1004741,GJ710D6JXO,3/1/2022,3/26/2022,3/27/2022,86
TEL-1014262,GJ710D6JXO,8/10/2021,9/4/2021,8/10/2021,25
TEL-1002880,RPQODMZ5G7,6/13/2022,7/8/2022,7/29/2022,161
TEL-1003345,RPQODMZ5G7,11/14/2022,12/9/2022,12/4/2022,48
TEL-1006711,RPQODMZ5G7,7/21/2021,8/15/2021,8/18/2021,201
TEL-1011872,RPQODMZ5G7,2/23/2021,3/20/2021,3/9/2021,274
TEL-1002881,Q4FY8T48QL,3/12/2021,4/6/2021,3/27/2021,121
TEL-1004685,Q4FY8T48QL,10/11/2022,11/5/2022,11/25/2022,169
TEL-1007537,Q4FY8T48QL,4/21/2021,5/16/2021,5/19/2021,219
TEL-1008819,Q4FY8T48QL,1/28/2022,2/22/2022,2/14/2022,44
TEL-1002883,AVPHX61H8I,9/20/2022,10/15/2022,9/26/2022,204
TEL-1003244,AVPHX61H8I,4/14/2021,5/9/2021,4/22/2021,80
TEL-1010909,AVPHX61H8I,6/16/2022,7/11/2022,7/16/2022,52
TEL-1002885,2JKK981LQP,11/1/2021,11/26/2021,12/9/2021,290
TEL-1002886,94HA8FAO31,8/28/2022,9/22/2022,9/7/2022,157
